scene_index,baseline_overlap_iou_sum,baseline_sg_consistency,baseline_active_objects,s0075_d025_i050_overlap_delta,s0075_d025_i050_consistency_drop,s0075_d025_i050_movement_mean,s0075_d025_i050_movement_max,s0075_d035_i050_overlap_delta,s0075_d035_i050_consistency_drop,s0075_d035_i050_movement_mean,s0075_d035_i050_movement_max,s0025_d015_i025_overlap_delta,s0025_d015_i025_consistency_drop,s0025_d015_i025_movement_mean,s0025_d015_i025_movement_max,s0025_d025_i050_overlap_delta,s0025_d025_i050_consistency_drop,s0025_d025_i050_movement_mean,s0025_d025_i050_movement_max,s0050_d025_i050_overlap_delta,s0050_d025_i050_consistency_drop,s0050_d025_i050_movement_mean,s0050_d025_i050_movement_max,s0075_d015_i050_overlap_delta,s0075_d015_i050_consistency_drop,s0075_d015_i050_movement_mean,s0075_d015_i050_movement_max,s0075_d025_i025_overlap_delta,s0075_d025_i025_consistency_drop,s0075_d025_i025_movement_mean,s0075_d025_i025_movement_max,s0075_d025_i075_overlap_delta,s0075_d025_i075_consistency_drop,s0075_d025_i075_movement_mean,s0075_d025_i075_movement_max
105,0.02172629111121595,1.0,4,-0.0012932049769776438,0.0,0.018750000000000003,0.07500000000000001,-0.0012932049769776438,0.0,0.018750000000000003,0.07500000000000001,-0.0012932049769776438,0.0,0.012500000000000011,0.025000000000000043,-0.0012932049769776438,0.0,0.0125,0.025,-0.0012932049769776438,0.0,0.0125,0.05,-0.0012932049769776438,0.0,0.018750000000000003,0.07500000000000001,-0.0012932049769776438,0.0,0.018750000000000003,0.07500000000000001,-0.0012932049769776438,0.0,0.018750000000000003,0.07500000000000001
106,0.0744960901756602,1.0,5,-0.07283142455626779,0.0,0.140607982062029,0.2402018365786112,-0.07392238458178967,0.0,0.16801480991246137,0.2999476990518881,-0.06088463955802131,0.0,0.09127564828625112,0.1499964647606981,-0.07282241104787425,0.0,0.15493276146899537,0.25,-0.07212320857198697,0.0,0.15049271137935433,0.25,-0.05565070657930057,0.0,0.07980021264572432,0.1499376595959667,-0.07283142455626779,0.0,0.14060798206202896,0.24020183657861116,-0.07283142455626779,0.0,0.14060798206202896,0.24020183657861116
107,0.10302700613529098,1.0,4,-0.012100605354984723,0.0,0.07500000000000001,0.22499999999999998,-0.012100605354984723,0.0,0.075,0.3,-0.012100605354984723,0.0,0.06874999999999999,0.15000000000000016,-0.012100605354984723,0.0,0.06875,0.25,-0.012100605354984723,0.0,0.075,0.25,-0.012100605354984723,0.0,0.075,0.15,-0.012100605354984723,0.0,0.075,0.225,-0.012100605354984723,0.0,0.075,0.225
108,0.09960979227661168,1.0,4,-0.012321963356681329,0.0,0.18749127425430168,0.22499999999999995,-0.014167644727903453,0.0,0.2062412742543017,0.3,-0.009640940837713469,0.0,0.113005671376292,0.12703698494417887,-0.013842009411748929,0.0,0.1504846835425478,0.2269530336092023,-0.012321963356681453,0.0,0.1749892915360994,0.25,-0.008611706023512966,0.0,0.1499912742543017,0.15,-0.012321963356681329,0.0,0.18749127425430173,0.22500000000000003,-0.012321963356681329,0.0,0.18749127425430173,0.22500000000000003
109,0.24176917605649406,0.9166666666666666,6,-0.007943559990105875,0.0,0.04999999999999999,0.225,-0.010457897617246026,0.0,0.06250000000000003,0.30000000000000004,-0.0054338584282469515,0.0,0.037500000000000026,0.15,-0.008916232548110636,0.0,0.05416666666666667,0.25,-0.007943559990105847,0.0,0.049999999999999996,0.25,-0.005433858428246924,0.0,0.0375,0.15,-0.007943559990105875,0.0,0.049999999999999996,0.225,-0.007943559990105875,0.0,0.049999999999999996,0.225
110,0.08987477865603033,0.8333333333333334,4,-0.01447091084828575,0.0,0.07499999999999996,0.22499999999999978,-0.01494751345795059,0.0,0.09374999999999994,0.2999999999999997,-0.014584669148345275,0.0,0.10054344299125378,0.14999809355028906,-0.014928330024472108,0.0,0.08125,0.25,-0.014928330024472108,0.0,0.0875,0.24999999999999997,-0.012322001822920162,0.0,0.05625,0.15,-0.01447091084828575,0.0,0.075,0.22499999999999998,-0.01447091084828575,0.0,0.075,0.22499999999999998
111,0.11655161172917188,0.9,5,-0.009634543503113019,0.0,0.0459232289683156,0.15461614484157807,-0.009634543503113019,0.0,0.0459232289683156,0.15461614484157807,-0.009321143887783087,-0.09999999999999998,0.03954284668149701,0.1477163628529797,-0.011505406786753936,-0.09999999999999998,0.06372406036879007,0.24362243128944489,-0.0109110244940082,-0.09999999999999998,0.04,0.1,-0.0122806633043087,0.0,0.048810731607150847,0.14994746369319767,-0.009634543503113019,0.0,0.04592322896831561,0.15461614484157804,-0.009634543503113019,0.0,0.04592322896831561,0.15461614484157804
112,0.18204600234174242,1.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,0.22819713705059488,0.7647058823529411,7,-0.08061291702562731,0.0,0.11477104973666098,0.22500000000000003,-0.08349665177690188,0.0,0.10980475690619082,0.3402359501867086,-0.07612320499690206,-0.05882352941176472,0.07209334137323682,0.14999785571685254,-0.08394349013439964,0.0,0.08558999875185103,0.24256497839781727,-0.08433556010453333,0.0,0.09474875594494715,0.21353505837525927,-0.07609397449094166,0.0,0.09334247830808955,0.15,-0.08061291702562731,0.0,0.11477104973666097,0.225,-0.08061291702562731,0.0,0.11477104973666097,0.225
114,0.1937232898835276,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,0.0,0.8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,0.350970926981427,1.0,4,-0.1437053267585239,0.0,0.11250000000000002,0.22500000000000006,-0.1975250739592003,0.0,0.15000000000000002,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1623910932631986,0.0,0.125,0.25,-0.08260850897311617,0.0,0.075,0.15,-0.1437053267585239,0.0,0.11249999999999999,0.22499999999999998,-0.1437053267585239,0.0,0.11249999999999999,0.22499999999999998
117,0.057223398663681826,1.0,5,-0.028442711986342854,0.0,0.10799153364973915,0.22500000000000017,-0.029937808138816205,0.0,0.12299153364973914,0.3000000000000002,-0.023704339197233276,0.0,0.07949001414915753,0.14745007074578878,-0.030548872998837056,0.0,0.12115672836920965,0.22500000000000006,-0.029748400786171143,0.0,0.11834319467420422,0.25,-0.023664424811827657,0.0,0.07967012301038723,0.15,-0.028442711986342854,0.0,0.10799153364973912,0.225,-0.028442711986342854,0.0,0.10799153364973912,0.225
118,0.16437347430594068,1.0,4,-0.0045268675785766765,0.0,0.056249999999999974,0.07499999999999998,-0.0045268675785766765,0.0,0.056249999999999974,0.07499999999999998,-0.0045268675785766765,0.0,0.031249999999999944,0.07500000000000001,-0.0045268675785766765,0.0,0.03125,0.07500000000000001,-0.0045268675785766765,0.0,0.025,0.05,-0.0045268675785766765,0.0,0.056249999999999994,0.075,-0.0045268675785766765,0.0,0.056249999999999994,0.075,-0.0045268675785766765,0.0,0.056249999999999994,0.075
119,0.5257770161044178,0.8461538461538461,6,-0.30265273276956794,0.0,0.12467594450680845,0.22493905630023242,-0.32078177819853076,0.0,0.15770178668908527,0.29993143978892683,-0.23357117999738053,0.0,0.09040747196532194,0.14999953028029564,-0.26112781910928295,0.0,0.12320484213216658,0.25,-0.2567856005805613,0.0,0.12218377315631962,0.24950682393227788,-0.2068331185745404,0.0,0.07497952444431238,0.1499542914511605,-0.30265273276956794,0.0,0.12467594450680845,0.22493905630023248,-0.30265273276956794,0.0,0.12467594450680845,0.22493905630023248
120,0.29438491439125264,0.9166666666666666,6,-0.1390896241489485,0.0,0.11440182625419643,0.23902178791049045,-0.21104860946457848,0.0,0.1472242606652973,0.3411719176303279,-0.053581858187548626,0.0,0.04166666666666669,0.12500000000000008,-0.15528063708493048,0.0,0.12163694762701176,0.25,-0.15155522312638475,0.0,0.13249114246251448,0.25,-0.06240246739034755,0.0,0.049999999999999996,0.15,-0.1390896241489485,0.0,0.11440182625419644,0.2390217879104905,-0.1390896241489485,0.0,0.11440182625419644,0.2390217879104905
121,0.7171505449395718,0.6842105263157895,7,-0.33818665892850064,0.0,0.09615724707564273,0.22491027751322248,-0.3474779852008895,0.0,0.10686993105204144,0.2998990653480136,-0.33495605641179965,0.0,0.0890828349548102,0.14993265687337198,-0.3587787912253755,0.0,0.11009560156979407,0.24989952293435447,-0.3177633381004652,0.0,0.09586818683137745,0.2499667939306031,-0.29936635103589937,0.0,0.0747318797819045,0.1499327064570549,-0.33818665892850064,0.0,0.09615724707564274,0.22491027751322257,-0.33818665892850064,0.0,0.09615724707564274,0.22491027751322257
122,0.18783173659754135,0.8,5,-0.005960442674881716,0.0,0.04499999999999997,0.07499999999999998,-0.005960442674881716,0.0,0.04499999999999997,0.07499999999999998,-0.005960442674881716,0.0,0.022246738686101664,0.061233693430508294,-0.005960442674881716,0.0,0.022246738686101646,0.061233693430508225,-0.005960442674881716,0.0,0.037186502436660274,0.09999994700241059,-0.005960442674881716,0.0,0.045000000000000005,0.07500000000000001,-0.005960442674881716,0.0,0.045000000000000005,0.07500000000000001,-0.005960442674881716,0.0,0.045000000000000005,0.07500000000000001
123,0.1131938066601184,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,0.5229238707511351,0.8,5,-0.32990333987762976,-0.09999999999999998,0.18152120660344492,0.24533853877777112,-0.3621230197749823,-0.09999999999999998,0.1996466809360419,0.29985444087268837,-0.24372236907114508,-0.09999999999999998,0.11839328649942567,0.1499549906240349,-0.36260811252143865,-0.09999999999999998,0.17994356752857077,0.24990853829137077,-0.36302013200432304,-0.09999999999999998,0.17456355238776763,0.2499266100057994,-0.22633716301665918,-0.09999999999999998,0.1180892417785144,0.14996540156562657,-0.32990333987762976,-0.09999999999999998,0.18152120660344492,0.2453385387777711,-0.32990333987762976,-0.09999999999999998,0.18152120660344492,0.2453385387777711
125,0.09200333116507563,0.8666666666666667,6,-0.01796793119137506,0.0,0.02500000000000002,0.07500000000000014,-0.01796793119137506,0.0,0.02500000000000002,0.07500000000000014,-0.019678432816085917,0.0,0.02083333333333336,0.07499999999999998,-0.019678432816085917,0.0,0.020833333333333332,0.07500000000000001,-0.014236352690919052,0.0,0.03333333333333333,0.05,-0.01796793119137506,0.0,0.025000000000000005,0.07500000000000001,-0.01796793119137506,0.0,0.025000000000000005,0.07500000000000001,-0.01796793119137506,0.0,0.025000000000000005,0.07500000000000001
126,0.23335333493818827,1.0,6,-0.04726297315661754,0.0,0.024999999999999998,0.15,-0.04726297315661754,0.0,0.024999999999999998,0.15,-0.04726297315661762,0.0,0.025000000000000036,0.15000000000000022,-0.04726297315661762,0.0,0.024999999999999998,0.15,-0.04726297315661754,0.0,0.024999999999999998,0.15,-0.04726297315661754,0.0,0.024999999999999998,0.15,-0.04726297315661754,0.0,0.024999999999999998,0.15,-0.04726297315661754,0.0,0.024999999999999998,0.15
127,0.134610420082624,0.5,5,-0.11816558816813072,0.0,0.15,0.22500000000000014,-0.134610420082624,0.0,0.18000000000000002,0.3000000000000002,-0.0848872906414273,0.0,0.1049999851410833,0.14999999999999988,-0.12532739275049765,0.0,0.159999981930061,0.24999999999999997,-0.12532739275049767,0.0,0.1599999824635092,0.25,-0.09200521555961227,0.0,0.12,0.15,-0.11816558816813072,0.0,0.15,0.225,-0.11816558816813072,0.0,0.15,0.225
128,0.07014643315378258,0.8888888888888888,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,0.21475661917076858,0.8666666666666667,7,-0.15231159966365412,0.0,0.0848880752736577,0.22500000000000014,-0.15231159966365412,0.0,0.07956892180866079,0.3319824526606256,-0.13975916082221612,0.0,0.05478022813867902,0.12959642300699062,-0.15231159966365412,0.0,0.07393602523743636,0.24255217666205459,-0.16270660751208707,0.0,0.10282457293260429,0.21977201052823,-0.14401625146534258,0.0,0.06102314233363556,0.15,-0.15231159966365412,0.0,0.08488807527365765,0.225,-0.15231159966365412,0.0,0.08488807527365765,0.225
130,0.025982209561758007,1.0,5,-0.011060429413889536,0.0,0.03,0.15,-0.011060429413889536,0.0,0.03,0.15,-0.011060429413889539,0.0,0.030000000000000006,0.15000000000000002,-0.011060429413889539,0.0,0.03,0.15,-0.011060429413889536,0.0,0.03,0.15,-0.011060429413889536,0.0,0.03,0.15,-0.011060429413889536,0.0,0.03,0.15,-0.011060429413889536,0.0,0.03,0.15
131,0.14309601548412987,0.7333333333333333,6,-0.09821523197412593,0.0,0.16245630009613857,0.2250000000000001,-0.1015805784993156,0.0,0.1749159364974375,0.2998459635448265,-0.07535733039282409,0.0,0.12355796630112054,0.14999707582959224,-0.1015805784993156,0.0,0.16656466700079733,0.25,-0.1015805784993156,0.0,0.16659037395922113,0.25000000000000006,-0.07550724931152296,0.0,0.1249752042233437,0.15,-0.09821523197412593,0.0,0.1624563000961386,0.225,-0.09821523197412593,0.0,0.1624563000961386,0.225
132,0.05197301029308199,0.9230769230769231,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,0.0,0.9090909090909091,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,0.024866803405398458,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,0.10784699395826113,0.9,6,-0.10784699395826113,0.0,0.07500000000000002,0.1500000000000002,-0.10784699395826113,0.0,0.07500000000000002,0.1500000000000002,-0.10784699395826113,0.0,0.06250000000000015,0.15000000000000063,-0.10784699395826113,0.0,0.0625,0.175,-0.10784699395826113,0.0,0.06666666666666667,0.2,-0.09858606936026396,0.0,0.049999999999999996,0.15,-0.10784699395826113,0.0,0.07500000000000001,0.15000000000000002,-0.10784699395826113,0.0,0.07500000000000001,0.15000000000000002
136,0.36530509760274477,0.6875,7,-0.013165892707140359,0.0,0.03619451182416754,0.17836158276917283,-0.10914057114101033,0.0,0.11062077867568232,0.32434638945990557,-0.013165892707140359,0.0,0.02996790973102697,0.13477536811718877,-0.013165892707140359,0.0,0.02787466141663798,0.19512262991646587,-0.09586895613708091,0.0,0.077680257790135,0.25,-0.012319446161491387,0.0,0.026359583067365737,0.10951708147156013,-0.013165892707140359,0.0,0.036194511824167545,0.1783615827691728,-0.013165892707140359,0.0,0.036194511824167545,0.1783615827691728
137,0.27048185069816943,1.0,6,-0.08417358605867453,0.0,0.09573420759999117,0.2164652582363664,-0.10518808390801987,0.0,0.10783250117455234,0.25768984490913743,-0.08418006327076794,0.0,0.09297889225909216,0.14958490999281415,-0.10304516008072034,0.0,0.10053649887456434,0.21363357584134293,-0.09350376571254507,0.0,0.10254044842406422,0.23703025086135132,-0.06919891193561686,0.0,0.07939770279768892,0.14397351860799792,-0.08417358605867453,0.0,0.09573420759999114,0.21646525823636642,-0.08417358605867453,0.0,0.09573420759999114,0.21646525823636642
138,0.15136802706276603,1.0,5,-0.04389319736907685,0.0,0.03,0.15,-0.04389319736907685,0.0,0.03,0.15,-0.05088541580284382,0.0,0.035000000000000024,0.12500000000000003,-0.05088541580284381,0.0,0.035,0.17500000000000002,-0.04389319736907686,0.0,0.030000000000000006,0.15000000000000002,-0.04389319736907685,0.0,0.03,0.15,-0.04389319736907685,0.0,0.03,0.15,-0.04389319736907685,0.0,0.03,0.15
139,0.11303769131180309,1.0,3,-0.0001956284478753928,0.0,0.025000000000000005,0.07500000000000001,-0.0001956284478753928,0.0,0.025000000000000005,0.07500000000000001,-0.0001956284478753928,0.0,0.008333333333333337,0.02500000000000001,-0.0001956284478753928,0.0,0.008333333333333333,0.025,-0.0001956284478753928,0.0,0.016666666666666666,0.05,-0.0001956284478753928,0.0,0.024999999999999998,0.075,-0.0001956284478753928,0.0,0.024999999999999998,0.075,-0.0001956284478753928,0.0,0.024999999999999998,0.075
140,1.9879703763729752,1.0,6,-1.1370776292482607,0.0,0.13749999999999996,0.225,-1.1745487299724091,0.0,0.16249999999999995,0.3,-1.2053273363962536,0.0,0.11666666666666653,0.1499999999999999,-1.2713629484443174,0.0,0.15833333333333335,0.25,-1.274009327164495,0.0,0.15833333333333335,0.25,-1.0956831404692653,0.0,0.11249999999999999,0.15,-1.1370776292482607,0.0,0.13749999999999998,0.225,-1.1370776292482607,0.0,0.13749999999999998,0.225
141,0.03347769932433684,0.88,9,-0.028194909661042242,0.0,0.05199514312953546,0.22499999999999964,-0.028194909661042242,0.0,0.05199514312953546,0.22499999999999964,-0.023019805404612893,0.0,0.03333333333333332,0.14999999999999988,-0.02432127252937005,0.0,0.036111111111111115,0.175,-0.02736459069929155,0.0,0.055553071795270234,0.19999999999999998,-0.02303413163909273,0.0,0.033333333333333326,0.15,-0.028194909661042242,0.0,0.05199514312953549,0.22499999999999998,-0.028194909661042242,0.0,0.05199514312953549,0.22499999999999998
142,0.5579439168835085,0.7368421052631579,7,-0.27453133954899295,0.0,0.075,0.225,-0.27453164301277777,0.0,0.07500000000000002,0.30000000000000004,-0.3098753220877535,0.0,0.07856792067265442,0.12500000000000003,-0.32637084776651426,0.0,0.08928220638694022,0.22500000000000006,-0.3213441246025409,0.0,0.08571428571428572,0.20000000000000004,-0.25735774285522467,0.0,0.0642857142857143,0.14999999999999997,-0.27453133954899295,0.0,0.075,0.225,-0.27453133954899295,0.0,0.075,0.225
143,0.11237244856652183,1.0,6,-0.0028372474520440144,0.0,0.025000000000000022,0.15000000000000013,-0.0028372474520440144,0.0,0.025000000000000022,0.15000000000000013,-0.0028372474520440144,0.0,0.016666666666666642,0.09999999999999985,-0.0028372474520440144,0.0,0.016666666666666666,0.1,-0.0028372474520440144,0.0,0.016666666666666666,0.1,-0.0024414995326193234,0.0,0.012499999999999999,0.075,-0.0028372474520440144,0.0,0.025000000000000005,0.15000000000000002,-0.0028372474520440144,0.0,0.025000000000000005,0.15000000000000002
144,0.23651818272199202,0.9411764705882353,7,-0.09686453757036906,0.0,0.08144490441511297,0.22500000000000003,-0.09854603759600747,0.0,0.09215203949925768,0.29994994558901306,-0.09368255499291775,0.0,0.06475324128865427,0.14999612500029894,-0.09854603759600747,0.0,0.07903588957643108,0.24999302499333032,-0.09854603759600747,0.0,0.08509357175563345,0.25,-0.09178211387029825,0.0,0.07074253710589966,0.15,-0.09686453757036906,0.0,0.08144490441511296,0.225,-0.09686453757036906,0.0,0.08144490441511296,0.225
145,0.26995942460136807,0.8461538461538461,6,-0.017368403746382377,0.0,0.0625,0.15000000000000013,-0.017368403746382377,0.0,0.0625,0.15000000000000013,-0.017368403746382377,0.0,0.05425397816366589,0.1249998973051924,-0.017368403746382377,0.0,0.05425397816366589,0.12499989730519226,-0.017368403746382377,0.0,0.05026308780311609,0.14999971236214388,-0.01515457276901322,0.0,0.049999999999999996,0.15,-0.017368403746382377,0.0,0.0625,0.15000000000000002,-0.017368403746382377,0.0,0.0625,0.15000000000000002
146,0.37714981458446395,0.9090909090909091,8,-0.1878515877864437,0.0,0.09375000000000001,0.22500000000000023,-0.20685549685938404,0.0,0.10312500000000001,0.29999999999999993,-0.07904398569587362,0.0,0.03125000000000003,0.15000000000000016,-0.07904398569587362,0.0,0.03125,0.2,-0.20058870302556114,0.0,0.09998480601210435,0.25,-0.14793003900691096,0.0,0.075,0.15,-0.1878515877864437,0.0,0.09375,0.225,-0.1878515877864437,0.0,0.09375,0.225
147,0.045416849184528395,0.7777777777777778,5,-0.03783537155172296,0.0,0.11394347959474568,0.22500000000000028,-0.04158687388129297,0.0,0.14019553125772305,0.2999461965261209,-0.03550699512725164,0.0,0.08905697631593379,0.15000000000000002,-0.04049147366071706,0.0,0.12439806679299015,0.24699273663059035,-0.040536334657728504,0.0,0.12625080842905986,0.24998248420773442,-0.032240399062737554,0.0,0.08788978274177837,0.15,-0.03783537155172296,0.0,0.11394347959474567,0.225,-0.03783537155172296,0.0,0.11394347959474567,0.225
148,0.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,0.11289304726666938,1.0,7,-0.022468621720252935,0.0,0.02142857142857143,0.15,-0.022468621720252935,0.0,0.02142857142857143,0.15,-0.022468621720252935,0.0,0.017857142857142846,0.12499999999999993,-0.022468621720252935,0.0,0.017857142857142856,0.125,-0.022468621720252935,0.0,0.021428571428571432,0.15000000000000002,-0.022468621720252935,0.0,0.02142857142857143,0.15,-0.022468621720252935,0.0,0.02142857142857143,0.15,-0.022468621720252935,0.0,0.02142857142857143,0.15
150,0.0,0.5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,0.7848058450661866,0.7142857142857143,6,-0.5347988800324852,0.0,0.21215797901002256,0.22500000000000006,-0.5470232603123171,0.0,0.21239332084213766,0.3000000000000001,-0.366529409827255,0.0,0.12414696013168107,0.1499869969111676,-0.5120331926789173,0.0,0.2285769319986806,0.25,-0.5568208030533348,0.0,0.22513486256131446,0.25,-0.3866292287355536,0.0,0.11248365436731174,0.15,-0.5347988800324852,0.0,0.21215797901002262,0.22499999999999998,-0.5347988800324852,0.0,0.21215797901002262,0.22499999999999998
152,0.2043305171340849,0.9,8,-0.08991522835596734,0.0,0.11408591322531336,0.23783160648757554,-0.09190549811826322,0.0,0.11862442669039586,0.30990885336275026,-0.08863685154537351,0.0,0.08512694158727074,0.1499928438038165,-0.09190549811826322,0.0,0.10808885881315011,0.24992710278812674,-0.09190549811826322,0.0,0.11972204543755972,0.24989956218403242,-0.08625159244769397,0.0,0.0766103359541648,0.15,-0.08991522835596734,0.0,0.11408591322531336,0.2378316064875755,-0.08991522835596734,0.0,0.11408591322531336,0.2378316064875755
153,0.1400526574914202,0.7647058823529411,7,-0.08042809888679081,0.0,0.1362671745886302,0.22500000000000003,-0.09738331862337635,0.0,0.1738715959574502,0.33982015455770614,-0.05585179042455542,0.0,0.07298926103364924,0.1500000000000003,-0.0659438765499372,0.0,0.08727497531936355,0.24999999999999997,-0.06908820728605793,0.0,0.09999999999999999,0.25,-0.06010833000506875,0.0,0.10713683376522667,0.15,-0.08042809888679081,0.0,0.13626717458863016,0.22500000000000003,-0.08042809888679081,0.0,0.13626717458863016,0.22500000000000003
154,0.15455195582890238,0.9333333333333333,6,-0.13433984870247168,0.0,0.10000000000000002,0.22500000000000003,-0.13433984870247168,0.0,0.10000000000000002,0.3,-0.11452824573153753,0.0,0.062499999999999965,0.12500000000000006,-0.13433984870247168,0.0,0.09583333333333333,0.25,-0.13231829538613032,0.0,0.09166666666666667,0.25,-0.12367471778686212,0.0,0.075,0.15,-0.13433984870247168,0.0,0.09999999999999999,0.225,-0.13433984870247168,0.0,0.09999999999999999,0.225
155,0.1664047421976583,1.0,6,-0.083934199280882,0.0,0.13749982082437945,0.22499999999999998,-0.08393419928088201,0.0,0.12499981760123303,0.2999989253031823,-0.050664042860302766,0.0,0.07499974051354745,0.14999954508533808,-0.0930779892334509,0.0,0.13333305245684376,0.25,-0.09307827208126396,0.0,0.14166651071593964,0.25,-0.05554192329389285,0.0,0.09999986042094268,0.15,-0.083934199280882,0.0,0.13749982082437945,0.225,-0.083934199280882,0.0,0.13749982082437945,0.225
156,1.0880398737224128,0.8947368421052632,7,-0.5377125586596969,0.0,0.14539726421706708,0.2250000000000002,-0.5742586792268595,0.0,0.166502956249931,0.30000000000000027,-0.5000899420866736,0.0,0.12862237216462483,0.14999425919197362,-0.6288548192605825,0.0,0.1626802565494551,0.25,-0.6025647564619295,0.0,0.16127465215608577,0.25,-0.36094720187044893,0.0,0.09249814372837054,0.15,-0.5377125586596969,0.0,0.14539726421706703,0.22500000000000003,-0.5377125586596969,0.0,0.14539726421706703,0.22500000000000003
157,0.3386293499965244,0.7,5,-0.1330999192368608,-0.10000000000000009,0.13468666140882032,0.2250000000000001,-0.16560129648430044,-0.20000000000000007,0.16919050891441062,0.3209525445720528,-0.10648657950543991,-0.10000000000000009,0.08385576259638533,0.14999367056564933,-0.12964881308427104,-0.20000000000000007,0.12272726523972644,0.25,-0.17770266152972752,-0.10000000000000009,0.18804081555216137,0.25,-0.10426292819517596,-0.10000000000000009,0.10239670786998507,0.14999999999999997,-0.1330999192368608,-0.10000000000000009,0.13468666140882032,0.22499999999999998,-0.1330999192368608,-0.10000000000000009,0.13468666140882032,0.22499999999999998
158,0.12449745994717544,1.0,6,-0.010475601908261967,0.0,0.024999999999999977,0.07499999999999998,-0.010475601908261967,0.0,0.024999999999999977,0.07499999999999998,-0.010475601908261967,0.0,0.01666666666666665,0.0999999999999999,-0.010475601908261967,0.0,0.016666666666666666,0.1,-0.010475601908261967,0.0,0.016666666666666666,0.1,-0.010475601908261967,0.0,0.025000000000000005,0.07500000000000001,-0.010475601908261967,0.0,0.025000000000000005,0.07500000000000001,-0.010475601908261967,0.0,0.025000000000000005,0.07500000000000001
159,0.11102168536302083,1.0,5,-0.05498471347203876,0.0,0.09,0.225,-0.05498471347203876,0.0,0.09000000000000001,0.30000000000000004,-0.03896306542251034,0.0,0.05999971560197197,0.12500000000000008,-0.05813174884566552,0.0,0.08999971560197195,0.22500000000000003,-0.05813174884566551,0.0,0.09,0.25,-0.02579142254532725,0.0,0.045000000000000005,0.07500000000000001,-0.05498471347203876,0.0,0.09000000000000001,0.225,-0.05498471347203876,0.0,0.09000000000000001,0.225
160,0.30637155558812557,0.9,5,-0.11549055110301865,0.0,0.13096440726993241,0.225,-0.18387530072355412,0.0,0.17398970962627242,0.34740942736619407,-0.04060632953337112,0.0,0.06188937858336931,0.1484958442972614,-0.1308967523797989,0.0,0.1427595869638514,0.24761702644834047,-0.1336790789914643,0.0,0.15550519941534152,0.25,-0.04012312049388844,0.0,0.056697469212589134,0.14833316876628544,-0.11549055110301865,0.0,0.1309644072699324,0.225,-0.11549055110301865,0.0,0.1309644072699324,0.225
161,0.17177067415167988,1.0,4,-0.006916307771363983,0.0,0.0375,0.15,-0.006916307771363983,0.0,0.0375,0.15,-0.006916307771363983,0.0,0.025,0.1,-0.006916307771363983,0.0,0.025,0.1,-0.006916307771363983,0.0,0.025,0.1,-0.006916307771363983,0.0,0.0375,0.15,-0.006916307771363983,0.0,0.0375,0.15,-0.006916307771363983,0.0,0.0375,0.15
