scene_id,layout_variant,source_config_id,n_objects,changed_objects,total_xz_movement,max_xz_movement,budget_total,budget_max
diningroom:be37ae8e-a3aa-4202-a812-9be187c941b5_DiningRoom-31322,generic_relation_optimizer,eg06_generic_budget_matched,9,0,0.0,0.0,0.0,0.0
diningroom:be677899-49c7-4ae5-89f8-7e3b54f37f0a_LivingDiningRoom-16155,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,10,0,0.0,0.0,0.0,0.0
diningroom:be677899-49c7-4ae5-89f8-7e3b54f37f0a_LivingDiningRoom-16155,random_movement_matched_seed0,eg06_random_seed0,10,0,0.0,0.0,0.0,0.0
diningroom:be677899-49c7-4ae5-89f8-7e3b54f37f0a_LivingDiningRoom-16155,random_movement_matched_seed1,eg06_random_seed1,10,0,0.0,0.0,0.0,0.0
diningroom:be677899-49c7-4ae5-89f8-7e3b54f37f0a_LivingDiningRoom-16155,random_movement_matched_seed2,eg06_random_seed2,10,0,0.0,0.0,0.0,0.0
diningroom:be677899-49c7-4ae5-89f8-7e3b54f37f0a_LivingDiningRoom-16155,generic_relation_optimizer,eg06_generic_budget_matched,10,0,0.0,0.0,0.0,0.0
diningroom:bf0c006b-a15a-4357-ac71-9d0249d85d72_DiningRoom-20718,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,13,0,0.0,0.0,0.0,0.0
diningroom:bf0c006b-a15a-4357-ac71-9d0249d85d72_DiningRoom-20718,random_movement_matched_seed0,eg06_random_seed0,13,0,0.0,0.0,0.0,0.0
diningroom:bf0c006b-a15a-4357-ac71-9d0249d85d72_DiningRoom-20718,random_movement_matched_seed1,eg06_random_seed1,13,0,0.0,0.0,0.0,0.0
diningroom:bf0c006b-a15a-4357-ac71-9d0249d85d72_DiningRoom-20718,random_movement_matched_seed2,eg06_random_seed2,13,0,0.0,0.0,0.0,0.0
diningroom:bf0c006b-a15a-4357-ac71-9d0249d85d72_DiningRoom-20718,generic_relation_optimizer,eg06_generic_budget_matched,13,0,0.0,0.0,0.0,0.0
diningroom:c05880a2-1426-4f4f-947a-cb0c2b43b913_LivingDiningRoom-14432,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,16,0,0.0,0.0,0.0,0.0
diningroom:c05880a2-1426-4f4f-947a-cb0c2b43b913_LivingDiningRoom-14432,random_movement_matched_seed0,eg06_random_seed0,16,0,0.0,0.0,0.0,0.0
diningroom:c05880a2-1426-4f4f-947a-cb0c2b43b913_LivingDiningRoom-14432,random_movement_matched_seed1,eg06_random_seed1,16,0,0.0,0.0,0.0,0.0
diningroom:c05880a2-1426-4f4f-947a-cb0c2b43b913_LivingDiningRoom-14432,random_movement_matched_seed2,eg06_random_seed2,16,0,0.0,0.0,0.0,0.0
diningroom:c05880a2-1426-4f4f-947a-cb0c2b43b913_LivingDiningRoom-14432,generic_relation_optimizer,eg06_generic_budget_matched,16,0,0.0,0.0,0.0,0.0
diningroom:c3b5ef1d-9ca1-4c6f-b793-443d7682f970_DiningRoom-7122,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,20,0,0.0,0.0,0.0,0.0
diningroom:c3b5ef1d-9ca1-4c6f-b793-443d7682f970_DiningRoom-7122,random_movement_matched_seed0,eg06_random_seed0,20,0,0.0,0.0,0.0,0.0
diningroom:c3b5ef1d-9ca1-4c6f-b793-443d7682f970_DiningRoom-7122,random_movement_matched_seed1,eg06_random_seed1,20,0,0.0,0.0,0.0,0.0
diningroom:c3b5ef1d-9ca1-4c6f-b793-443d7682f970_DiningRoom-7122,random_movement_matched_seed2,eg06_random_seed2,20,0,0.0,0.0,0.0,0.0
diningroom:c3b5ef1d-9ca1-4c6f-b793-443d7682f970_DiningRoom-7122,generic_relation_optimizer,eg06_generic_budget_matched,20,0,0.0,0.0,0.0,0.0
diningroom:c5c99bbd-e9d2-40ff-b46c-43ed48e08864_LivingDiningRoom-7430,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,12,0,0.0,0.0,0.0,0.0
diningroom:c5c99bbd-e9d2-40ff-b46c-43ed48e08864_LivingDiningRoom-7430,random_movement_matched_seed0,eg06_random_seed0,12,0,0.0,0.0,0.0,0.0
diningroom:c5c99bbd-e9d2-40ff-b46c-43ed48e08864_LivingDiningRoom-7430,random_movement_matched_seed1,eg06_random_seed1,12,0,0.0,0.0,0.0,0.0
diningroom:c5c99bbd-e9d2-40ff-b46c-43ed48e08864_LivingDiningRoom-7430,random_movement_matched_seed2,eg06_random_seed2,12,0,0.0,0.0,0.0,0.0
diningroom:c5c99bbd-e9d2-40ff-b46c-43ed48e08864_LivingDiningRoom-7430,generic_relation_optimizer,eg06_generic_budget_matched,12,0,0.0,0.0,0.0,0.0
diningroom:c9f70be8-2021-4fb1-b599-da3b4e184543_LivingDiningRoom-941,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,12,0,0.0,0.0,0.0,0.0
diningroom:c9f70be8-2021-4fb1-b599-da3b4e184543_LivingDiningRoom-941,random_movement_matched_seed0,eg06_random_seed0,12,0,0.0,0.0,0.0,0.0
diningroom:c9f70be8-2021-4fb1-b599-da3b4e184543_LivingDiningRoom-941,random_movement_matched_seed1,eg06_random_seed1,12,0,0.0,0.0,0.0,0.0
diningroom:c9f70be8-2021-4fb1-b599-da3b4e184543_LivingDiningRoom-941,random_movement_matched_seed2,eg06_random_seed2,12,0,0.0,0.0,0.0,0.0
diningroom:c9f70be8-2021-4fb1-b599-da3b4e184543_LivingDiningRoom-941,generic_relation_optimizer,eg06_generic_budget_matched,12,0,0.0,0.0,0.0,0.0
diningroom:cc630582-147a-4713-8a41-16912ec0af41_LivingDiningRoom-10201,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,13,0,0.0,0.0,0.0,0.0
diningroom:cc630582-147a-4713-8a41-16912ec0af41_LivingDiningRoom-10201,random_movement_matched_seed0,eg06_random_seed0,13,0,0.0,0.0,0.0,0.0
diningroom:cc630582-147a-4713-8a41-16912ec0af41_LivingDiningRoom-10201,random_movement_matched_seed1,eg06_random_seed1,13,0,0.0,0.0,0.0,0.0
diningroom:cc630582-147a-4713-8a41-16912ec0af41_LivingDiningRoom-10201,random_movement_matched_seed2,eg06_random_seed2,13,0,0.0,0.0,0.0,0.0
diningroom:cc630582-147a-4713-8a41-16912ec0af41_LivingDiningRoom-10201,generic_relation_optimizer,eg06_generic_budget_matched,13,0,0.0,0.0,0.0,0.0
diningroom:cf969c1a-14dd-420c-8739-eda9f0705070_LivingDiningRoom-69704,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,13,0,0.0,0.0,0.0,0.0
diningroom:cf969c1a-14dd-420c-8739-eda9f0705070_LivingDiningRoom-69704,random_movement_matched_seed0,eg06_random_seed0,13,0,0.0,0.0,0.0,0.0
diningroom:cf969c1a-14dd-420c-8739-eda9f0705070_LivingDiningRoom-69704,random_movement_matched_seed1,eg06_random_seed1,13,0,0.0,0.0,0.0,0.0
diningroom:cf969c1a-14dd-420c-8739-eda9f0705070_LivingDiningRoom-69704,random_movement_matched_seed2,eg06_random_seed2,13,0,0.0,0.0,0.0,0.0
diningroom:cf969c1a-14dd-420c-8739-eda9f0705070_LivingDiningRoom-69704,generic_relation_optimizer,eg06_generic_budget_matched,13,0,0.0,0.0,0.0,0.0
diningroom:d1200595-8df1-4758-983f-8b8ba63c25f6_DiningRoom-22339,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,7,0,0.0,0.0,0.0,0.0
diningroom:d1200595-8df1-4758-983f-8b8ba63c25f6_DiningRoom-22339,random_movement_matched_seed0,eg06_random_seed0,7,0,0.0,0.0,0.0,0.0
diningroom:d1200595-8df1-4758-983f-8b8ba63c25f6_DiningRoom-22339,random_movement_matched_seed1,eg06_random_seed1,7,0,0.0,0.0,0.0,0.0
diningroom:d1200595-8df1-4758-983f-8b8ba63c25f6_DiningRoom-22339,random_movement_matched_seed2,eg06_random_seed2,7,0,0.0,0.0,0.0,0.0
diningroom:d1200595-8df1-4758-983f-8b8ba63c25f6_DiningRoom-22339,generic_relation_optimizer,eg06_generic_budget_matched,7,0,0.0,0.0,0.0,0.0
diningroom:d2832564-46fd-4bed-a477-02c848c8a60f_LivingDiningRoom-2959,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,6,0,0.0,0.0,0.0,0.0
diningroom:d2832564-46fd-4bed-a477-02c848c8a60f_LivingDiningRoom-2959,random_movement_matched_seed0,eg06_random_seed0,6,0,0.0,0.0,0.0,0.0
diningroom:d2832564-46fd-4bed-a477-02c848c8a60f_LivingDiningRoom-2959,random_movement_matched_seed1,eg06_random_seed1,6,0,0.0,0.0,0.0,0.0
diningroom:d2832564-46fd-4bed-a477-02c848c8a60f_LivingDiningRoom-2959,random_movement_matched_seed2,eg06_random_seed2,6,0,0.0,0.0,0.0,0.0
diningroom:d2832564-46fd-4bed-a477-02c848c8a60f_LivingDiningRoom-2959,generic_relation_optimizer,eg06_generic_budget_matched,6,0,0.0,0.0,0.0,0.0
diningroom:d370c471-53bd-4027-aafb-1e611b97946a_DiningRoom-12376,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,17,0,0.0,0.0,0.0,0.0
diningroom:d370c471-53bd-4027-aafb-1e611b97946a_DiningRoom-12376,random_movement_matched_seed0,eg06_random_seed0,17,0,0.0,0.0,0.0,0.0
diningroom:d370c471-53bd-4027-aafb-1e611b97946a_DiningRoom-12376,random_movement_matched_seed1,eg06_random_seed1,17,0,0.0,0.0,0.0,0.0
diningroom:d370c471-53bd-4027-aafb-1e611b97946a_DiningRoom-12376,random_movement_matched_seed2,eg06_random_seed2,17,0,0.0,0.0,0.0,0.0
diningroom:d370c471-53bd-4027-aafb-1e611b97946a_DiningRoom-12376,generic_relation_optimizer,eg06_generic_budget_matched,17,0,0.0,0.0,0.0,0.0
diningroom:d4237a89-ec0b-42da-b170-231cfa26f8a8_DiningRoom-19885,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,5,0,0.0,0.0,0.0,0.0
diningroom:d4237a89-ec0b-42da-b170-231cfa26f8a8_DiningRoom-19885,random_movement_matched_seed0,eg06_random_seed0,5,0,0.0,0.0,0.0,0.0
diningroom:d4237a89-ec0b-42da-b170-231cfa26f8a8_DiningRoom-19885,random_movement_matched_seed1,eg06_random_seed1,5,0,0.0,0.0,0.0,0.0
diningroom:d4237a89-ec0b-42da-b170-231cfa26f8a8_DiningRoom-19885,random_movement_matched_seed2,eg06_random_seed2,5,0,0.0,0.0,0.0,0.0
diningroom:d4237a89-ec0b-42da-b170-231cfa26f8a8_DiningRoom-19885,generic_relation_optimizer,eg06_generic_budget_matched,5,0,0.0,0.0,0.0,0.0
diningroom:d4ab07cf-fc3d-4b62-bf91-01525ca31d1e_LivingDiningRoom-11167,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,9,0,0.0,0.0,0.0,0.0
diningroom:d4ab07cf-fc3d-4b62-bf91-01525ca31d1e_LivingDiningRoom-11167,random_movement_matched_seed0,eg06_random_seed0,9,0,0.0,0.0,0.0,0.0
diningroom:d4ab07cf-fc3d-4b62-bf91-01525ca31d1e_LivingDiningRoom-11167,random_movement_matched_seed1,eg06_random_seed1,9,0,0.0,0.0,0.0,0.0
diningroom:d4ab07cf-fc3d-4b62-bf91-01525ca31d1e_LivingDiningRoom-11167,random_movement_matched_seed2,eg06_random_seed2,9,0,0.0,0.0,0.0,0.0
diningroom:d4ab07cf-fc3d-4b62-bf91-01525ca31d1e_LivingDiningRoom-11167,generic_relation_optimizer,eg06_generic_budget_matched,9,0,0.0,0.0,0.0,0.0
diningroom:d63b9c4d-0b03-4e0d-94d1-c113aec32e22_LivingDiningRoom-47893,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,16,0,0.0,0.0,0.0,0.0
diningroom:d63b9c4d-0b03-4e0d-94d1-c113aec32e22_LivingDiningRoom-47893,random_movement_matched_seed0,eg06_random_seed0,16,0,0.0,0.0,0.0,0.0
diningroom:d63b9c4d-0b03-4e0d-94d1-c113aec32e22_LivingDiningRoom-47893,random_movement_matched_seed1,eg06_random_seed1,16,0,0.0,0.0,0.0,0.0
diningroom:d63b9c4d-0b03-4e0d-94d1-c113aec32e22_LivingDiningRoom-47893,random_movement_matched_seed2,eg06_random_seed2,16,0,0.0,0.0,0.0,0.0
diningroom:d63b9c4d-0b03-4e0d-94d1-c113aec32e22_LivingDiningRoom-47893,generic_relation_optimizer,eg06_generic_budget_matched,16,0,0.0,0.0,0.0,0.0
diningroom:d97a1fd8-ec70-438d-a7fd-a7badea1eda3_LivingDiningRoom-11440,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,18,0,0.0,0.0,0.0,0.0
diningroom:d97a1fd8-ec70-438d-a7fd-a7badea1eda3_LivingDiningRoom-11440,random_movement_matched_seed0,eg06_random_seed0,18,0,0.0,0.0,0.0,0.0
diningroom:d97a1fd8-ec70-438d-a7fd-a7badea1eda3_LivingDiningRoom-11440,random_movement_matched_seed1,eg06_random_seed1,18,0,0.0,0.0,0.0,0.0
diningroom:d97a1fd8-ec70-438d-a7fd-a7badea1eda3_LivingDiningRoom-11440,random_movement_matched_seed2,eg06_random_seed2,18,0,0.0,0.0,0.0,0.0
diningroom:d97a1fd8-ec70-438d-a7fd-a7badea1eda3_LivingDiningRoom-11440,generic_relation_optimizer,eg06_generic_budget_matched,18,0,0.0,0.0,0.0,0.0
diningroom:dd6bddd4-69e6-4636-a698-33c6efba7a7e_DiningRoom-2831,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,5,0,0.0,0.0,0.0,0.0
diningroom:dd6bddd4-69e6-4636-a698-33c6efba7a7e_DiningRoom-2831,random_movement_matched_seed0,eg06_random_seed0,5,0,0.0,0.0,0.0,0.0
diningroom:dd6bddd4-69e6-4636-a698-33c6efba7a7e_DiningRoom-2831,random_movement_matched_seed1,eg06_random_seed1,5,0,0.0,0.0,0.0,0.0
diningroom:dd6bddd4-69e6-4636-a698-33c6efba7a7e_DiningRoom-2831,random_movement_matched_seed2,eg06_random_seed2,5,0,0.0,0.0,0.0,0.0
diningroom:dd6bddd4-69e6-4636-a698-33c6efba7a7e_DiningRoom-2831,generic_relation_optimizer,eg06_generic_budget_matched,5,0,0.0,0.0,0.0,0.0
diningroom:e2d00f14-06f1-4b29-a9a1-f17618a2d7b7_DiningRoom-60525,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,7,0,0.0,0.0,0.0,0.0
diningroom:e2d00f14-06f1-4b29-a9a1-f17618a2d7b7_DiningRoom-60525,random_movement_matched_seed0,eg06_random_seed0,7,0,0.0,0.0,0.0,0.0
diningroom:e2d00f14-06f1-4b29-a9a1-f17618a2d7b7_DiningRoom-60525,random_movement_matched_seed1,eg06_random_seed1,7,0,0.0,0.0,0.0,0.0
diningroom:e2d00f14-06f1-4b29-a9a1-f17618a2d7b7_DiningRoom-60525,random_movement_matched_seed2,eg06_random_seed2,7,0,0.0,0.0,0.0,0.0
diningroom:e2d00f14-06f1-4b29-a9a1-f17618a2d7b7_DiningRoom-60525,generic_relation_optimizer,eg06_generic_budget_matched,7,0,0.0,0.0,0.0,0.0
diningroom:e5a744d6-d36d-4682-877f-fea6e9614c94_LivingDiningRoom-17836,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,13,0,0.0,0.0,0.0,0.0
diningroom:e5a744d6-d36d-4682-877f-fea6e9614c94_LivingDiningRoom-17836,random_movement_matched_seed0,eg06_random_seed0,13,0,0.0,0.0,0.0,0.0
diningroom:e5a744d6-d36d-4682-877f-fea6e9614c94_LivingDiningRoom-17836,random_movement_matched_seed1,eg06_random_seed1,13,0,0.0,0.0,0.0,0.0
diningroom:e5a744d6-d36d-4682-877f-fea6e9614c94_LivingDiningRoom-17836,random_movement_matched_seed2,eg06_random_seed2,13,0,0.0,0.0,0.0,0.0
diningroom:e5a744d6-d36d-4682-877f-fea6e9614c94_LivingDiningRoom-17836,generic_relation_optimizer,eg06_generic_budget_matched,13,0,0.0,0.0,0.0,0.0
diningroom:e892807a-549e-4a8f-855b-075fa1b70c9f_LivingDiningRoom-19931,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,12,0,0.0,0.0,0.0,0.0
diningroom:e892807a-549e-4a8f-855b-075fa1b70c9f_LivingDiningRoom-19931,random_movement_matched_seed0,eg06_random_seed0,12,0,0.0,0.0,0.0,0.0
diningroom:e892807a-549e-4a8f-855b-075fa1b70c9f_LivingDiningRoom-19931,random_movement_matched_seed1,eg06_random_seed1,12,0,0.0,0.0,0.0,0.0
diningroom:e892807a-549e-4a8f-855b-075fa1b70c9f_LivingDiningRoom-19931,random_movement_matched_seed2,eg06_random_seed2,12,0,0.0,0.0,0.0,0.0
diningroom:e892807a-549e-4a8f-855b-075fa1b70c9f_LivingDiningRoom-19931,generic_relation_optimizer,eg06_generic_budget_matched,12,0,0.0,0.0,0.0,0.0
diningroom:e8d819e4-bfb3-406e-a683-0ea452650633_LivingDiningRoom-163914,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,18,0,0.0,0.0,0.0,0.0
diningroom:e8d819e4-bfb3-406e-a683-0ea452650633_LivingDiningRoom-163914,random_movement_matched_seed0,eg06_random_seed0,18,0,0.0,0.0,0.0,0.0
diningroom:e8d819e4-bfb3-406e-a683-0ea452650633_LivingDiningRoom-163914,random_movement_matched_seed1,eg06_random_seed1,18,0,0.0,0.0,0.0,0.0
diningroom:e8d819e4-bfb3-406e-a683-0ea452650633_LivingDiningRoom-163914,random_movement_matched_seed2,eg06_random_seed2,18,0,0.0,0.0,0.0,0.0
diningroom:e8d819e4-bfb3-406e-a683-0ea452650633_LivingDiningRoom-163914,generic_relation_optimizer,eg06_generic_budget_matched,18,0,0.0,0.0,0.0,0.0
diningroom:eca62dc1-f5a9-4b74-a568-420fc7e66d68_LivingDiningRoom-25714,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,16,0,0.0,0.0,0.0,0.0
diningroom:eca62dc1-f5a9-4b74-a568-420fc7e66d68_LivingDiningRoom-25714,random_movement_matched_seed0,eg06_random_seed0,16,0,0.0,0.0,0.0,0.0
diningroom:eca62dc1-f5a9-4b74-a568-420fc7e66d68_LivingDiningRoom-25714,random_movement_matched_seed1,eg06_random_seed1,16,0,0.0,0.0,0.0,0.0
diningroom:eca62dc1-f5a9-4b74-a568-420fc7e66d68_LivingDiningRoom-25714,random_movement_matched_seed2,eg06_random_seed2,16,0,0.0,0.0,0.0,0.0
diningroom:eca62dc1-f5a9-4b74-a568-420fc7e66d68_LivingDiningRoom-25714,generic_relation_optimizer,eg06_generic_budget_matched,16,0,0.0,0.0,0.0,0.0
diningroom:ed28807d-83d3-437e-95bd-cf1392ad21e9_DiningRoom-55572,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,15,0,0.0,0.0,0.0,0.0
diningroom:ed28807d-83d3-437e-95bd-cf1392ad21e9_DiningRoom-55572,random_movement_matched_seed0,eg06_random_seed0,15,0,0.0,0.0,0.0,0.0
diningroom:ed28807d-83d3-437e-95bd-cf1392ad21e9_DiningRoom-55572,random_movement_matched_seed1,eg06_random_seed1,15,0,0.0,0.0,0.0,0.0
diningroom:ed28807d-83d3-437e-95bd-cf1392ad21e9_DiningRoom-55572,random_movement_matched_seed2,eg06_random_seed2,15,0,0.0,0.0,0.0,0.0
diningroom:ed28807d-83d3-437e-95bd-cf1392ad21e9_DiningRoom-55572,generic_relation_optimizer,eg06_generic_budget_matched,15,0,0.0,0.0,0.0,0.0
diningroom:ef538119-2339-4538-94d3-06711fe4ae99_LivingDiningRoom-814,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,3,0,0.0,0.0,0.0,0.0
diningroom:ef538119-2339-4538-94d3-06711fe4ae99_LivingDiningRoom-814,random_movement_matched_seed0,eg06_random_seed0,3,0,0.0,0.0,0.0,0.0
diningroom:ef538119-2339-4538-94d3-06711fe4ae99_LivingDiningRoom-814,random_movement_matched_seed1,eg06_random_seed1,3,0,0.0,0.0,0.0,0.0
diningroom:ef538119-2339-4538-94d3-06711fe4ae99_LivingDiningRoom-814,random_movement_matched_seed2,eg06_random_seed2,3,0,0.0,0.0,0.0,0.0
diningroom:ef538119-2339-4538-94d3-06711fe4ae99_LivingDiningRoom-814,generic_relation_optimizer,eg06_generic_budget_matched,3,0,0.0,0.0,0.0,0.0
diningroom:f18ac5cc-b441-40b9-ac1e-a799bdb8cf15_LivingDiningRoom-64631,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,16,0,0.0,0.0,0.0,0.0
diningroom:f18ac5cc-b441-40b9-ac1e-a799bdb8cf15_LivingDiningRoom-64631,random_movement_matched_seed0,eg06_random_seed0,16,0,0.0,0.0,0.0,0.0
diningroom:f18ac5cc-b441-40b9-ac1e-a799bdb8cf15_LivingDiningRoom-64631,random_movement_matched_seed1,eg06_random_seed1,16,0,0.0,0.0,0.0,0.0
diningroom:f18ac5cc-b441-40b9-ac1e-a799bdb8cf15_LivingDiningRoom-64631,random_movement_matched_seed2,eg06_random_seed2,16,0,0.0,0.0,0.0,0.0
diningroom:f18ac5cc-b441-40b9-ac1e-a799bdb8cf15_LivingDiningRoom-64631,generic_relation_optimizer,eg06_generic_budget_matched,16,0,0.0,0.0,0.0,0.0
diningroom:f29cea89-70ae-49d7-8d1f-b7c1e7cada53_DiningRoom-24191,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,7,0,0.0,0.0,0.0,0.0
diningroom:f29cea89-70ae-49d7-8d1f-b7c1e7cada53_DiningRoom-24191,random_movement_matched_seed0,eg06_random_seed0,7,0,0.0,0.0,0.0,0.0
diningroom:f29cea89-70ae-49d7-8d1f-b7c1e7cada53_DiningRoom-24191,random_movement_matched_seed1,eg06_random_seed1,7,0,0.0,0.0,0.0,0.0
diningroom:f29cea89-70ae-49d7-8d1f-b7c1e7cada53_DiningRoom-24191,random_movement_matched_seed2,eg06_random_seed2,7,0,0.0,0.0,0.0,0.0
diningroom:f29cea89-70ae-49d7-8d1f-b7c1e7cada53_DiningRoom-24191,generic_relation_optimizer,eg06_generic_budget_matched,7,0,0.0,0.0,0.0,0.0
diningroom:f82d44c6-df98-404b-870d-b6f378d2151e_LivingDiningRoom-6060,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,16,0,0.0,0.0,0.0,0.0
diningroom:f82d44c6-df98-404b-870d-b6f378d2151e_LivingDiningRoom-6060,random_movement_matched_seed0,eg06_random_seed0,16,0,0.0,0.0,0.0,0.0
diningroom:f82d44c6-df98-404b-870d-b6f378d2151e_LivingDiningRoom-6060,random_movement_matched_seed1,eg06_random_seed1,16,0,0.0,0.0,0.0,0.0
diningroom:f82d44c6-df98-404b-870d-b6f378d2151e_LivingDiningRoom-6060,random_movement_matched_seed2,eg06_random_seed2,16,0,0.0,0.0,0.0,0.0
diningroom:f82d44c6-df98-404b-870d-b6f378d2151e_LivingDiningRoom-6060,generic_relation_optimizer,eg06_generic_budget_matched,16,0,0.0,0.0,0.0,0.0
diningroom:f877d2a1-678f-49a0-a90e-e99ff27134c7_DiningRoom-13034,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,7,0,0.0,0.0,0.0,0.0
diningroom:f877d2a1-678f-49a0-a90e-e99ff27134c7_DiningRoom-13034,random_movement_matched_seed0,eg06_random_seed0,7,0,0.0,0.0,0.0,0.0
diningroom:f877d2a1-678f-49a0-a90e-e99ff27134c7_DiningRoom-13034,random_movement_matched_seed1,eg06_random_seed1,7,0,0.0,0.0,0.0,0.0
diningroom:f877d2a1-678f-49a0-a90e-e99ff27134c7_DiningRoom-13034,random_movement_matched_seed2,eg06_random_seed2,7,0,0.0,0.0,0.0,0.0
diningroom:f877d2a1-678f-49a0-a90e-e99ff27134c7_DiningRoom-13034,generic_relation_optimizer,eg06_generic_budget_matched,7,0,0.0,0.0,0.0,0.0
diningroom:f975259e-3295-4fd2-b0b1-f300c3ed3d3d_DiningRoom-21509,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,11,0,0.0,0.0,0.0,0.0
diningroom:f975259e-3295-4fd2-b0b1-f300c3ed3d3d_DiningRoom-21509,random_movement_matched_seed0,eg06_random_seed0,11,0,0.0,0.0,0.0,0.0
diningroom:f975259e-3295-4fd2-b0b1-f300c3ed3d3d_DiningRoom-21509,random_movement_matched_seed1,eg06_random_seed1,11,0,0.0,0.0,0.0,0.0
diningroom:f975259e-3295-4fd2-b0b1-f300c3ed3d3d_DiningRoom-21509,random_movement_matched_seed2,eg06_random_seed2,11,0,0.0,0.0,0.0,0.0
diningroom:f975259e-3295-4fd2-b0b1-f300c3ed3d3d_DiningRoom-21509,generic_relation_optimizer,eg06_generic_budget_matched,11,0,0.0,0.0,0.0,0.0
diningroom:f9b500af-25f8-4d88-ab0d-f36dc3e765b8_LivingDiningRoom-99518,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,16,0,0.0,0.0,0.0,0.0
diningroom:f9b500af-25f8-4d88-ab0d-f36dc3e765b8_LivingDiningRoom-99518,random_movement_matched_seed0,eg06_random_seed0,16,0,0.0,0.0,0.0,0.0
diningroom:f9b500af-25f8-4d88-ab0d-f36dc3e765b8_LivingDiningRoom-99518,random_movement_matched_seed1,eg06_random_seed1,16,0,0.0,0.0,0.0,0.0
diningroom:f9b500af-25f8-4d88-ab0d-f36dc3e765b8_LivingDiningRoom-99518,random_movement_matched_seed2,eg06_random_seed2,16,0,0.0,0.0,0.0,0.0
diningroom:f9b500af-25f8-4d88-ab0d-f36dc3e765b8_LivingDiningRoom-99518,generic_relation_optimizer,eg06_generic_budget_matched,16,0,0.0,0.0,0.0,0.0
diningroom:fa21ce43-f02e-43a0-8f64-31f81cb339b1_DiningRoom-42541,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,14,0,0.0,0.0,0.0,0.0
diningroom:fa21ce43-f02e-43a0-8f64-31f81cb339b1_DiningRoom-42541,random_movement_matched_seed0,eg06_random_seed0,14,0,0.0,0.0,0.0,0.0
diningroom:fa21ce43-f02e-43a0-8f64-31f81cb339b1_DiningRoom-42541,random_movement_matched_seed1,eg06_random_seed1,14,0,0.0,0.0,0.0,0.0
diningroom:fa21ce43-f02e-43a0-8f64-31f81cb339b1_DiningRoom-42541,random_movement_matched_seed2,eg06_random_seed2,14,0,0.0,0.0,0.0,0.0
diningroom:fa21ce43-f02e-43a0-8f64-31f81cb339b1_DiningRoom-42541,generic_relation_optimizer,eg06_generic_budget_matched,14,0,0.0,0.0,0.0,0.0
diningroom:fbb124a7-d4d2-46a0-9465-fc790f714350_DiningRoom-13727,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,10,0,0.0,0.0,0.0,0.0
diningroom:fbb124a7-d4d2-46a0-9465-fc790f714350_DiningRoom-13727,random_movement_matched_seed0,eg06_random_seed0,10,0,0.0,0.0,0.0,0.0
diningroom:fbb124a7-d4d2-46a0-9465-fc790f714350_DiningRoom-13727,random_movement_matched_seed1,eg06_random_seed1,10,0,0.0,0.0,0.0,0.0
diningroom:fbb124a7-d4d2-46a0-9465-fc790f714350_DiningRoom-13727,random_movement_matched_seed2,eg06_random_seed2,10,0,0.0,0.0,0.0,0.0
