scene_id,room_type,layout_variant,source_config_id,n_relations,n_evaluated,n_satisfied,n_missing,n_unsupported,relation_accuracy,conditional_accuracy,has_conflicting_targets
diningroom:4dada95f-ed81-4d19-83c9-c39b765e0cf3_DiningRoom-225770,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,0,0,0,0.0,0.0,1
diningroom:5130545c-cb6d-4547-b120-5815531c8589_DiningRoom-116178,diningroom,baseline,instructscene_baseline,2,2,2,0,0,1.0,1.0,0
diningroom:5130545c-cb6d-4547-b120-5815531c8589_DiningRoom-116178,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,2,0,0,1.0,1.0,0
diningroom:54234f8f-0f41-47d8-911f-506320aa75c0_DiningRoom-22156,diningroom,baseline,instructscene_baseline,2,2,1,0,0,0.5,0.5,0
diningroom:54234f8f-0f41-47d8-911f-506320aa75c0_DiningRoom-22156,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,1,0,0,0.5,0.5,0
diningroom:544a06d5-aa97-4740-8ef3-ed8520b5226e_LivingDiningRoom-2349,diningroom,baseline,instructscene_baseline,2,2,1,0,0,0.5,0.5,0
diningroom:544a06d5-aa97-4740-8ef3-ed8520b5226e_LivingDiningRoom-2349,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,1,0,0,0.5,0.5,0
diningroom:54602e77-2ebd-4198-af5b-be0e1f75b806_LivingDiningRoom-15430,diningroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
diningroom:54602e77-2ebd-4198-af5b-be0e1f75b806_LivingDiningRoom-15430,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
diningroom:555d38a7-689e-4340-ae91-a9a1dd650216_LivingDiningRoom-26885,diningroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
diningroom:555d38a7-689e-4340-ae91-a9a1dd650216_LivingDiningRoom-26885,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
diningroom:5688d36e-44d9-4420-9a4a-501418b5f2b8_LivingDiningRoom-62089,diningroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
diningroom:5688d36e-44d9-4420-9a4a-501418b5f2b8_LivingDiningRoom-62089,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
diningroom:56ef3577-9ca2-43b9-8971-47d6c88e1008_LivingDiningRoom-35769,diningroom,baseline,instructscene_baseline,1,1,0,0,0,0.0,0.0,0
diningroom:56ef3577-9ca2-43b9-8971-47d6c88e1008_LivingDiningRoom-35769,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,0,0,0,0.0,0.0,0
diningroom:57aca5c1-cbe5-4df7-922e-6c6cf9ba2a0e_DiningRoom-22308,diningroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
diningroom:57aca5c1-cbe5-4df7-922e-6c6cf9ba2a0e_DiningRoom-22308,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
diningroom:57b535e1-49e2-46f0-a54d-a3e50fe9c413_LivingDiningRoom-2729,diningroom,baseline,instructscene_baseline,2,1,0,1,0,0.0,0.0,0
diningroom:57b535e1-49e2-46f0-a54d-a3e50fe9c413_LivingDiningRoom-2729,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,1,0,1,0,0.0,0.0,0
diningroom:58064c7d-8e8b-4149-9b3a-672cf22d4733_DiningRoom-11336,diningroom,baseline,instructscene_baseline,2,2,0,0,0,0.0,0.0,0
diningroom:58064c7d-8e8b-4149-9b3a-672cf22d4733_DiningRoom-11336,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,0,0,0,0.0,0.0,0
diningroom:580bb871-f446-438a-9cde-3d970affe421_LivingDiningRoom-9462,diningroom,baseline,instructscene_baseline,1,1,0,0,0,0.0,0.0,0
diningroom:580bb871-f446-438a-9cde-3d970affe421_LivingDiningRoom-9462,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,0,0,0,0.0,0.0,0
diningroom:5a70accd-61ca-45d0-86cb-ded3e35c85f3_LivingDiningRoom-19784,diningroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
diningroom:5a70accd-61ca-45d0-86cb-ded3e35c85f3_LivingDiningRoom-19784,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
diningroom:5bd22e7d-960b-4e14-93bd-f955001f799e_DiningRoom-6151,diningroom,baseline,instructscene_baseline,2,0,0,2,0,0.0,0.0,0
diningroom:5bd22e7d-960b-4e14-93bd-f955001f799e_DiningRoom-6151,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,0,0,2,0,0.0,0.0,0
diningroom:5c22a23d-e49c-4d31-adee-987c93eec20e_LivingDiningRoom-5987,diningroom,baseline,instructscene_baseline,1,1,0,0,0,0.0,0.0,0
diningroom:5c22a23d-e49c-4d31-adee-987c93eec20e_LivingDiningRoom-5987,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,0,0,0,0.0,0.0,0
diningroom:5d522173-3fc1-4964-898d-48ab76e67f4d_LivingDiningRoom-10493,diningroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
diningroom:5d522173-3fc1-4964-898d-48ab76e67f4d_LivingDiningRoom-10493,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
diningroom:5e4f139b-2870-476f-a2c8-5e9867e179f2_LivingDiningRoom-13860,diningroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
diningroom:5e4f139b-2870-476f-a2c8-5e9867e179f2_LivingDiningRoom-13860,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
diningroom:5e647f08-d821-4554-8598-9684ffd28f7c_LivingDiningRoom-3367,diningroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
diningroom:5e647f08-d821-4554-8598-9684ffd28f7c_LivingDiningRoom-3367,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
diningroom:5e7daec3-6980-46cc-855d-8465774001a4_LivingDiningRoom-569,diningroom,baseline,instructscene_baseline,2,1,1,1,0,0.5,1.0,0
diningroom:5e7daec3-6980-46cc-855d-8465774001a4_LivingDiningRoom-569,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,1,1,1,0,0.5,1.0,0
diningroom:5f86c744-15af-4c99-80ef-b3608aadbf1b_LivingDiningRoom-37641,diningroom,baseline,instructscene_baseline,2,1,1,1,0,0.5,1.0,0
diningroom:5f86c744-15af-4c99-80ef-b3608aadbf1b_LivingDiningRoom-37641,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,1,1,1,0,0.5,1.0,0
diningroom:6060e648-44c6-42d6-a9f4-f58c5bcff70d_LivingDiningRoom-25741,diningroom,baseline,instructscene_baseline,2,2,1,0,0,0.5,0.5,0
diningroom:6060e648-44c6-42d6-a9f4-f58c5bcff70d_LivingDiningRoom-25741,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,1,0,0,0.5,0.5,0
diningroom:61939f19-9114-46ad-86c6-ab10c1668ed7_LivingDiningRoom-17356,diningroom,baseline,instructscene_baseline,2,2,2,0,0,1.0,1.0,0
diningroom:61939f19-9114-46ad-86c6-ab10c1668ed7_LivingDiningRoom-17356,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,2,0,0,1.0,1.0,0
diningroom:62773068-a0a2-4ed0-b85c-84a9a353d18a_LivingDiningRoom-2583,diningroom,baseline,instructscene_baseline,2,2,2,0,0,1.0,1.0,0
diningroom:62773068-a0a2-4ed0-b85c-84a9a353d18a_LivingDiningRoom-2583,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,2,0,0,1.0,1.0,0
diningroom:64321004-c08d-4334-984b-4bdbed4895d1_LivingDiningRoom-70212,diningroom,baseline,instructscene_baseline,2,1,1,1,0,0.5,1.0,0
diningroom:64321004-c08d-4334-984b-4bdbed4895d1_LivingDiningRoom-70212,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,1,1,1,0,0.5,1.0,0
diningroom:6487eb58-d9fa-4a42-afd2-13cba40b71d1_LivingDiningRoom-4693,diningroom,baseline,instructscene_baseline,2,1,1,1,0,0.5,1.0,0
diningroom:6487eb58-d9fa-4a42-afd2-13cba40b71d1_LivingDiningRoom-4693,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,1,1,1,0,0.5,1.0,0
diningroom:64f12868-d3f0-4add-9598-4478c4e7cee0_DiningRoom-663,diningroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
diningroom:64f12868-d3f0-4add-9598-4478c4e7cee0_DiningRoom-663,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
diningroom:651c37ce-c0cd-47c6-843f-3aa192235e39_LivingDiningRoom-86944,diningroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
diningroom:651c37ce-c0cd-47c6-843f-3aa192235e39_LivingDiningRoom-86944,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
diningroom:66082784-28d9-41e7-94bd-09a72fa335cf_LivingDiningRoom-2891,diningroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
diningroom:66082784-28d9-41e7-94bd-09a72fa335cf_LivingDiningRoom-2891,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
diningroom:66bc95cb-672b-4acd-92f1-ba4ed3a6aa83_DiningRoom-2432,diningroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
diningroom:66bc95cb-672b-4acd-92f1-ba4ed3a6aa83_DiningRoom-2432,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
diningroom:672b75fe-1120-4627-80a9-5616d99c3423_DiningRoom-24272,diningroom,baseline,instructscene_baseline,1,1,0,0,0,0.0,0.0,0
diningroom:672b75fe-1120-4627-80a9-5616d99c3423_DiningRoom-24272,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,0,0,0,0.0,0.0,0
diningroom:6799c7da-4248-4fa1-9d6d-c8acf521a414_LivingDiningRoom-13177,diningroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
diningroom:6799c7da-4248-4fa1-9d6d-c8acf521a414_LivingDiningRoom-13177,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
diningroom:6a03badb-61ab-4e22-9564-de2fd2ed1938_DiningRoom-25528,diningroom,baseline,instructscene_baseline,2,2,1,0,0,0.5,0.5,0
diningroom:6a03badb-61ab-4e22-9564-de2fd2ed1938_DiningRoom-25528,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,1,0,0,0.5,0.5,0
diningroom:6b56575f-a746-4062-8296-b566d5de7b60_LivingDiningRoom-41360,diningroom,baseline,instructscene_baseline,2,1,0,1,0,0.0,0.0,0
diningroom:6b56575f-a746-4062-8296-b566d5de7b60_LivingDiningRoom-41360,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,1,0,1,0,0.0,0.0,0
diningroom:6b5bb08d-7e14-4206-8014-685580c674b1_LivingDiningRoom-2106,diningroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
diningroom:6b5bb08d-7e14-4206-8014-685580c674b1_LivingDiningRoom-2106,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
diningroom:6d13bd56-8931-486a-8490-61752942a6de_DiningRoom-43067,diningroom,baseline,instructscene_baseline,1,1,0,0,0,0.0,0.0,0
diningroom:6d13bd56-8931-486a-8490-61752942a6de_DiningRoom-43067,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,0,0,0,0.0,0.0,0
diningroom:6f6fab3b-e42d-4458-8f93-ed9d006cb087_DiningRoom-8121,diningroom,baseline,instructscene_baseline,2,1,0,1,0,0.0,0.0,0
diningroom:6f6fab3b-e42d-4458-8f93-ed9d006cb087_DiningRoom-8121,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,1,0,1,0,0.0,0.0,0
diningroom:708218c2-ff5f-450f-9a8a-c82e6ad896a9_LivingDiningRoom-32452,diningroom,baseline,instructscene_baseline,2,2,1,0,0,0.5,0.5,0
diningroom:708218c2-ff5f-450f-9a8a-c82e6ad896a9_LivingDiningRoom-32452,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,1,0,0,0.5,0.5,0
diningroom:70e4c0ab-9ca2-4542-96fd-9355e048db91_LivingDiningRoom-25795,diningroom,baseline,instructscene_baseline,1,0,0,1,0,0.0,0.0,0
diningroom:70e4c0ab-9ca2-4542-96fd-9355e048db91_LivingDiningRoom-25795,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,0,0,1,0,0.0,0.0,0
diningroom:710da331-89a8-4480-b4d1-9621baf5a93c_LivingDiningRoom-9939,diningroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
diningroom:710da331-89a8-4480-b4d1-9621baf5a93c_LivingDiningRoom-9939,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
diningroom:73818192-7ca3-4161-8cf1-ca3e5e51b1ab_LivingDiningRoom-62037,diningroom,baseline,instructscene_baseline,1,1,0,0,0,0.0,0.0,0
diningroom:73818192-7ca3-4161-8cf1-ca3e5e51b1ab_LivingDiningRoom-62037,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,0,0,0,0.0,0.0,0
diningroom:74fa622c-58f2-4375-b6b5-684659581385_LivingDiningRoom-78283,diningroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
diningroom:74fa622c-58f2-4375-b6b5-684659581385_LivingDiningRoom-78283,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
diningroom:750705bf-a44a-4391-8c7a-dd199a96bdae_LivingDiningRoom-14848,diningroom,baseline,instructscene_baseline,2,2,2,0,0,1.0,1.0,0
diningroom:750705bf-a44a-4391-8c7a-dd199a96bdae_LivingDiningRoom-14848,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,2,0,0,1.0,1.0,0
diningroom:75be4842-6167-4b77-a131-859b40255ed9_DiningRoom-6919,diningroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
diningroom:75be4842-6167-4b77-a131-859b40255ed9_DiningRoom-6919,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
diningroom:78f54b4e-5031-4aa4-bd58-6a287cd64dc3_LivingDiningRoom-17657,diningroom,baseline,instructscene_baseline,2,2,1,0,0,0.5,0.5,0
diningroom:78f54b4e-5031-4aa4-bd58-6a287cd64dc3_LivingDiningRoom-17657,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,1,0,0,0.5,0.5,0
diningroom:7b5eeb04-1392-4e97-b773-45e964e0698f_LivingDiningRoom-9744,diningroom,baseline,instructscene_baseline,1,0,0,1,0,0.0,0.0,0
diningroom:7b5eeb04-1392-4e97-b773-45e964e0698f_LivingDiningRoom-9744,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,0,0,1,0,0.0,0.0,0
diningroom:811213d3-3ae0-4456-9f16-48ee33b2d560_DiningRoom-17147,diningroom,baseline,instructscene_baseline,2,2,2,0,0,1.0,1.0,0
diningroom:811213d3-3ae0-4456-9f16-48ee33b2d560_DiningRoom-17147,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,2,0,0,1.0,1.0,0
diningroom:8321a64d-d3ba-4901-b3d2-2b3d1101e529_LivingDiningRoom-63349,diningroom,baseline,instructscene_baseline,2,1,1,1,0,0.5,1.0,0
diningroom:8321a64d-d3ba-4901-b3d2-2b3d1101e529_LivingDiningRoom-63349,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,1,1,1,0,0.5,1.0,0
diningroom:838bdb43-9217-4b8b-a6ea-340a256cca0e_LivingDiningRoom-71691,diningroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
diningroom:838bdb43-9217-4b8b-a6ea-340a256cca0e_LivingDiningRoom-71691,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
diningroom:8565e208-9e7e-4529-804a-23052c33631e_LivingDiningRoom-74612,diningroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
diningroom:8565e208-9e7e-4529-804a-23052c33631e_LivingDiningRoom-74612,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
diningroom:871235f6-ecd6-4a95-86e2-312c2f9ffe55_LivingDiningRoom-29009,diningroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
diningroom:871235f6-ecd6-4a95-86e2-312c2f9ffe55_LivingDiningRoom-29009,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
diningroom:8c069e29-9332-4e92-b13d-a6f190df120f_DiningRoom-6259,diningroom,baseline,instructscene_baseline,2,1,1,1,0,0.5,1.0,0
diningroom:8c069e29-9332-4e92-b13d-a6f190df120f_DiningRoom-6259,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,1,1,1,0,0.5,1.0,0
diningroom:8caa5850-3914-427c-ad99-cbb4b2f517a1_LivingDiningRoom-32202,diningroom,baseline,instructscene_baseline,1,1,0,0,0,0.0,0.0,0
diningroom:8caa5850-3914-427c-ad99-cbb4b2f517a1_LivingDiningRoom-32202,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,0,0,0,0.0,0.0,0
diningroom:8e8db6d3-3f5e-4d95-9a23-ec6d57ff5cdd_LivingDiningRoom-4696,diningroom,baseline,instructscene_baseline,1,1,0,0,0,0.0,0.0,0
diningroom:8e8db6d3-3f5e-4d95-9a23-ec6d57ff5cdd_LivingDiningRoom-4696,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,0,0,0,0.0,0.0,0
diningroom:8ef1ac63-da17-4f85-94ad-d784649329c6_DiningRoom-451,diningroom,baseline,instructscene_baseline,1,1,0,0,0,0.0,0.0,0
diningroom:8ef1ac63-da17-4f85-94ad-d784649329c6_DiningRoom-451,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
diningroom:90efe970-79b9-432c-a676-290e1a00a31f_LivingDiningRoom-8452,diningroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
diningroom:90efe970-79b9-432c-a676-290e1a00a31f_LivingDiningRoom-8452,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
diningroom:9178e733-092a-49e5-a900-b375d6a68dd1_DiningRoom-18332,diningroom,baseline,instructscene_baseline,2,2,2,0,0,1.0,1.0,0
diningroom:9178e733-092a-49e5-a900-b375d6a68dd1_DiningRoom-18332,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,2,0,0,1.0,1.0,0
diningroom:93f02a56-0d3b-41cc-b0f8-fbc572bf2869_LivingDiningRoom-52564,diningroom,baseline,instructscene_baseline,1,0,0,1,0,0.0,0.0,0
diningroom:93f02a56-0d3b-41cc-b0f8-fbc572bf2869_LivingDiningRoom-52564,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,0,0,1,0,0.0,0.0,0
diningroom:987d0a4b-07d5-4958-aac4-cefaa277d511_DiningRoom-8951,diningroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
diningroom:987d0a4b-07d5-4958-aac4-cefaa277d511_DiningRoom-8951,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
diningroom:9886aa9f-f331-48e4-88a0-4e56ccaabe7f_DiningRoom-9982,diningroom,baseline,instructscene_baseline,2,1,1,1,0,0.5,1.0,0
diningroom:9886aa9f-f331-48e4-88a0-4e56ccaabe7f_DiningRoom-9982,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,1,1,1,0,0.5,1.0,0
diningroom:9a0486c5-58e8-4a77-99de-9c4ea78d39d3_LivingDiningRoom-9632,diningroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
diningroom:9a0486c5-58e8-4a77-99de-9c4ea78d39d3_LivingDiningRoom-9632,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
diningroom:9af467c6-d6ee-4530-a48f-87d4f942ac04_DiningRoom-168152,diningroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
diningroom:9af467c6-d6ee-4530-a48f-87d4f942ac04_DiningRoom-168152,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
diningroom:9af95d77-acc9-4ab0-b951-1dc42afae8a4_DiningRoom-5492,diningroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
diningroom:9af95d77-acc9-4ab0-b951-1dc42afae8a4_DiningRoom-5492,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
diningroom:9c164b35-f1f3-4ae5-bbfa-5003672ac1d8_LivingDiningRoom-8304,diningroom,baseline,instructscene_baseline,2,2,2,0,0,1.0,1.0,0
diningroom:9c164b35-f1f3-4ae5-bbfa-5003672ac1d8_LivingDiningRoom-8304,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,2,0,0,1.0,1.0,0
diningroom:9d21c2a0-3cc4-4ce4-a926-506ed2c32a14_DiningRoom-375,diningroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
diningroom:9d21c2a0-3cc4-4ce4-a926-506ed2c32a14_DiningRoom-375,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
diningroom:9d3329f3-b506-49ce-9edd-ac5155143bf4_DiningRoom-3017,diningroom,baseline,instructscene_baseline,2,2,2,0,0,1.0,1.0,0
diningroom:9d3329f3-b506-49ce-9edd-ac5155143bf4_DiningRoom-3017,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,2,0,0,1.0,1.0,0
diningroom:9ec57030-6db6-4eb0-a0e1-5d1478906827_LivingDiningRoom-13962,diningroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
diningroom:9ec57030-6db6-4eb0-a0e1-5d1478906827_LivingDiningRoom-13962,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
diningroom:9f7ebccd-db81-4599-aafa-936c371f9012_LivingDiningRoom-22877,diningroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
diningroom:9f7ebccd-db81-4599-aafa-936c371f9012_LivingDiningRoom-22877,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
diningroom:9f8f93c4-796c-41ff-863d-c7713981e450_LivingDiningRoom-4027,diningroom,baseline,instructscene_baseline,2,1,1,1,0,0.5,1.0,0
diningroom:9f8f93c4-796c-41ff-863d-c7713981e450_LivingDiningRoom-4027,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,1,1,1,0,0.5,1.0,0
diningroom:a002b6aa-5fcb-4491-88b8-a8bf0f70f598_LivingDiningRoom-9373,diningroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
diningroom:a002b6aa-5fcb-4491-88b8-a8bf0f70f598_LivingDiningRoom-9373,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
diningroom:a0f0e5f2-09a8-4a38-a4a3-7e88a67c1575_LivingDiningRoom-1315,diningroom,baseline,instructscene_baseline,2,2,2,0,0,1.0,1.0,0
diningroom:a0f0e5f2-09a8-4a38-a4a3-7e88a67c1575_LivingDiningRoom-1315,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,2,0,0,1.0,1.0,0
diningroom:a51a334d-6705-4820-8f10-4d024ba28d37_LivingDiningRoom-6081,diningroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
diningroom:a51a334d-6705-4820-8f10-4d024ba28d37_LivingDiningRoom-6081,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
diningroom:a6121dc7-7fc9-4ca0-af1d-bacd537be48a_LivingDiningRoom-1196,diningroom,baseline,instructscene_baseline,2,1,0,1,0,0.0,0.0,0
diningroom:a6121dc7-7fc9-4ca0-af1d-bacd537be48a_LivingDiningRoom-1196,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,1,0,1,0,0.0,0.0,0
diningroom:a6295210-e8d7-401e-a5db-6efeef45e5d5_LivingDiningRoom-19698,diningroom,baseline,instructscene_baseline,2,1,1,1,0,0.5,1.0,0
diningroom:a6295210-e8d7-401e-a5db-6efeef45e5d5_LivingDiningRoom-19698,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,1,1,1,0,0.5,1.0,0
diningroom:a62c4a8d-d297-402a-b688-5d551d889530_DiningRoom-164,diningroom,baseline,instructscene_baseline,2,2,1,0,0,0.5,0.5,0
